Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
$0.05,$20.93,1,25,1,1,0,0,0,0,0,1,0,0,0,9
$0.33,$24.22,1,28,0,1,0,0,0,0,1,1,0,0,0,6
$10.73,"$4,132.69",1,30,0,1,0,0,0,0,0,1,0,0,0,7
$0.20,$34.27,1,35,0,1,0,0,0,0,0,1,0,0,0,10
$0.89,"$2,330.09",1,33,0,1,0,0,0,0,0,1,0,0,0,8
$5.19,"$2,318.00",1,27,0,1,0,0,0,0,0,1,0,0,0,9
$7.12,"$4,857.11",1,30,1,1,0,0,0,1,1,1,0,1,1,10
$4.43,"$1,041.75",1,27,1,1,0,0,0,0,1,1,0,0,0,5
$1.03,"$5,763.84",1,29,1,1,0,1,1,0,0,1,1,0,0,9
$1.86,$964.03,1,26,1,1,0,0,0,0,0,1,0,0,0,7
$0.39,$146.06,1,35,1,1,0,0,0,0,0,1,0,0,0,13
$1.77,"$2,674.79",1,31,1,1,0,0,0,0,0,1,0,0,0,12
$10.67,"$3,316.99",1,30,0,1,0,0,1,1,1,1,0,1,1,9
$0.37,$212.53,1,33,1,1,0,0,0,0,0,1,0,0,0,13
$0.22,$20.52,1,29,1,1,0,0,0,0,1,1,0,0,0,8
$0.73,$26.41,1,32,1,1,0,0,0,0,0,1,0,0,0,13
$2.91,$384.77,1,34,1,1,0,0,1,0,1,1,0,0,0,6
$2.23,"$1,386.74",1,30,1,1,0,0,0,0,1,1,0,0,0,5
$0.36,$12.09,1,29,1,1,0,0,0,0,0,1,0,0,0,0
$2.24,"$1,125.08",1,34,1,1,0,1,0,0,1,1,1,0,0,2
$2.97,$624.46,1,45,0,1,0,0,0,0,1,1,0,0,0,8
$4.23,$400.91,1,36,0,1,0,0,0,0,0,1,0,0,0,10
$0.92,"$1,560.98",1,45,0,1,0,0,0,0,0,1,0,0,0,7
$2.79,$394.27,1,37,0,1,0,0,0,0,1,1,0,0,0,6
$0.28,$70.33,1,43,0,1,0,0,0,0,0,1,0,0,0,7
$2.84,$796.63,1,37,0,1,0,0,0,0,0,1,0,0,0,10
$3.76,"$2,418.25",1,42,0,1,0,0,0,0,1,1,0,0,0,7
$2.35,$926.32,1,43,0,1,0,0,0,0,0,1,0,0,0,8
$0.50,$15.33,1,45,0,1,0,0,0,0,0,1,0,0,0,7
$0.14,$7.94,1,41,0,1,0,0,0,0,0,1,0,0,0,8
$4.65,"$5,806.95",1,38,1,1,0,1,0,0,1,1,1,0,0,14
$2.04,"$1,040.85",1,38,1,1,0,0,0,0,1,1,0,0,0,9
$6.76,"$8,161.09",1,40,1,1,0,1,1,0,0,1,1,0,0,10
$1.09,$104.33,1,43,1,1,0,0,0,0,1,1,0,0,0,11
$0.35,$6.29,1,45,1,1,0,0,1,0,0,1,0,0,0,15
$2.02,"$1,664.30",1,42,1,1,1,0,1,0,1,1,0,0,0,12
$0.93,$415.48,1,36,1,1,0,0,0,1,1,1,0,1,1,6
$2.23,"$1,648.53",1,39,1,1,1,0,0,0,1,1,0,0,0,12
$0.64,$34.99,1,40,1,1,0,0,1,0,1,1,0,0,0,5
$1.72,"$1,430.00",1,36,1,1,0,0,1,0,0,1,0,0,0,16
$2.92,$691.77,1,44,1,1,1,0,1,0,0,1,0,0,0,7
$0.42,$9.52,1,41,1,1,0,0,0,0,0,1,0,0,0,8
$0.66,$11.16,1,36,0,1,1,0,0,0,0,1,0,0,0,8
$1.42,$268.54,1,41,0,1,0,0,0,0,0,1,0,0,0,6
$0.14,$9.34,1,43,1,1,1,0,0,0,0,1,0,0,0,14
$0.66,$158.79,1,41,1,1,1,0,0,1,1,1,0,1,1,8
$3.42,"$1,406.01",1,42,1,1,0,0,1,0,1,1,0,0,0,14
$2.23,"$1,306.44",1,43,1,1,0,0,1,0,1,1,0,0,0,16
$0.90,$245.12,1,45,1,1,0,0,0,1,1,1,0,1,1,15
$1.43,$120.40,1,37,1,1,1,0,0,0,1,1,0,0,0,15
$1.13,$640.25,1,41,1,1,0,0,0,0,0,1,0,0,0,10
$2.69,$616.42,1,38,1,1,1,0,1,0,1,1,0,0,0,9
$38.86,"$4,980.20",1,41,1,1,0,0,0,0,1,1,0,0,0,14
$1.81,"$3,650.00",1,43,1,1,1,0,0,0,0,1,0,0,0,11
$0.81,$92.28,1,38,1,1,0,0,0,0,1,1,0,0,0,11
$0.20,$3.55,1,41,1,1,0,0,0,0,0,1,0,0,0,13
$27.02,"$2,265.16",1,41,0,1,0,0,0,1,0,1,0,1,1,6
$0.91,$12.50,1,59,0,1,0,0,0,0,1,1,0,0,0,8
$0.20,$6.03,1,58,0,1,0,0,0,0,0,1,0,0,0,7
$0.04,$8.07,1,58,0,1,0,0,0,0,0,1,0,0,0,8
$5.86,"$1,168.12",1,52,0,1,0,0,0,0,1,1,0,0,0,7
$0.11,$7.27,1,65,0,1,0,0,0,0,1,1,0,0,0,10
$1.30,$12.16,1,64,0,1,0,0,0,0,1,1,0,0,0,2
$0.61,$15.12,1,50,0,1,0,0,0,0,0,1,0,0,0,7
$1.13,$350.56,1,60,0,1,0,0,0,0,0,1,0,0,0,9
$0.65,$255.93,1,47,1,1,0,0,0,1,0,1,0,1,1,15
$0.13,$18.44,1,64,0,1,0,0,0,0,0,1,0,0,0,9
$1.86,$760.71,1,48,0,1,0,0,0,0,1,1,0,0,0,8
$0.51,$44.94,1,62,0,1,0,0,0,0,1,1,0,0,0,6
$1.09,$26.42,1,60,0,1,0,0,0,0,1,1,0,0,0,6
$8.47,$676.16,1,59,0,1,0,0,0,0,0,1,0,0,0,9
$5.57,"$2,128.66",1,50,0,1,0,0,0,0,1,1,0,0,0,6
$0.28,$15.20,1,64,0,1,0,0,0,0,0,1,0,0,0,8
$0.32,$30.89,1,55,0,1,0,0,0,0,0,1,0,0,0,8
$2.45,$497.30,1,51,0,1,0,0,0,0,0,1,0,0,0,8
$2.31,"$47,797.59",0,60,1,0,1,0,1,1,1,1,0,1,1,7
$1.84,$354.22,1,51,1,1,0,0,0,1,1,1,0,1,1,13
$0.45,"$1,060.23",1,52,1,1,0,0,0,1,1,1,0,1,1,14
$0.16,$13.87,1,65,1,1,1,0,0,0,0,1,0,0,0,8
$0.17,$10.02,1,64,0,1,1,0,0,0,1,1,0,0,0,4
$1.85,"$3,790.75",1,60,1,1,0,0,0,1,1,1,0,1,1,11
$13.87,"$3,092.09",1,56,1,1,1,0,0,0,1,1,0,0,0,16
$4.11,"$3,888.02",1,51,1,1,0,0,0,0,1,1,0,0,0,9
$7.58,"$8,393.99",1,64,1,1,0,1,0,1,1,1,1,1,1,6
$2.46,"$1,198.18",1,63,0,1,0,0,1,0,1,1,0,0,0,15
$2.25,$188.51,1,47,1,1,1,0,1,0,0,1,0,0,0,5
$0.25,$12.77,1,60,1,1,0,0,0,0,1,1,0,0,0,15
$1.06,$296.45,1,56,1,1,0,0,0,0,0,1,0,0,0,11
$0.98,"$9,911.77",1,46,1,1,1,1,0,1,0,1,1,1,1,9
$1.30,"$1,702.00",1,49,1,1,0,0,0,0,1,1,0,0,0,6
$0.16,$12.98,1,52,1,1,0,0,1,0,1,1,0,0,0,10
$0.87,$320.61,1,47,1,1,0,0,0,1,0,1,0,1,1,11
$0.32,$154.85,1,47,1,1,0,0,0,0,0,1,0,0,0,12
$0.27,$8.83,1,56,0,1,0,0,1,0,0,1,0,0,0,8
$5.07,"$3,298.92",1,54,1,1,1,0,1,0,0,1,0,0,0,6
$3.68,"$3,767.91",1,50,1,1,0,0,0,1,1,1,0,1,1,12
$1.11,$696.95,1,48,0,1,1,0,0,0,1,1,0,0,0,12
$0.20,$90.60,1,48,0,1,1,0,0,1,1,1,0,1,1,9
$2.56,"$2,738.18",1,54,1,1,0,0,0,0,0,1,0,0,0,7
$0.25,$305.55,1,49,1,1,1,0,0,1,0,1,0,1,1,17
$0.70,$11.41,1,56,1,1,1,0,0,0,1,1,0,0,0,7
$2.85,$330.54,1,47,1,1,0,0,0,0,0,1,0,0,0,14
$0.07,$4.85,1,54,1,1,1,0,1,0,0,1,0,0,0,13
$0.58,$12.09,1,48,0,1,0,0,0,0,1,1,0,0,0,9
$0.58,"$5,731.82",1,62,1,1,0,1,0,0,1,1,1,0,0,6
$4.35,"$3,256.80",1,50,0,1,0,0,0,0,1,1,0,0,0,7
$27.95,"$4,011.10",1,53,1,1,0,0,0,0,1,1,0,0,0,9
$2.42,"$1,006.96",1,50,1,1,0,0,0,0,1,1,0,0,0,4
$5.25,"$4,245.04",1,47,1,1,1,1,0,1,1,1,1,1,1,5
$0.39,$15.54,1,55,1,1,0,0,0,0,1,1,0,0,0,15
$0.18,$38.08,1,60,1,1,0,0,0,1,1,1,0,1,1,13
$6.79,"$1,165.84",1,57,1,1,0,0,0,0,1,1,0,0,0,9
$0.48,$131.83,1,52,1,1,0,0,0,0,1,1,0,0,0,12
$2.26,$526.73,1,60,1,1,1,0,0,0,0,1,0,0,0,9
$3.42,"$1,380.70",1,64,1,1,0,0,1,0,0,1,0,0,0,10
$1.25,"$2,534.09",1,63,1,1,0,0,1,0,1,1,0,0,0,13
$6.37,$954.52,1,49,1,1,0,0,1,0,0,1,0,0,0,13
$0.38,$26.08,1,57,1,1,0,0,0,0,0,1,0,0,0,14
$1.04,$695.57,1,63,1,1,1,0,0,1,0,1,0,1,1,15
$1.85,$900.49,1,46,1,1,0,0,0,0,1,1,0,0,0,7
$6.76,$570.69,1,59,1,1,0,0,1,0,0,1,0,0,0,6
$3.29,"$8,825.75",1,53,1,1,1,1,1,1,1,1,1,1,1,8
$0.83,$306.37,1,46,1,1,0,0,1,0,1,1,0,0,0,14
$29.77,"$10,007.14",1,51,1,1,0,1,1,0,1,1,1,0,0,9
$8.90,"$1,595.70",1,58,1,1,0,0,0,1,1,1,0,1,1,15
$5.63,$650.21,1,58,1,1,0,0,0,0,1,1,0,0,0,13
$4.76,"$2,796.77",1,56,1,1,0,0,0,0,0,1,0,0,0,5
$2.44,"$6,025.32",1,46,1,1,1,1,0,0,1,1,1,0,0,9
$0.49,"$1,137.68",1,50,1,1,0,1,1,0,1,1,1,0,0,8
$21.21,"$2,648.15",1,48,1,1,0,0,0,0,0,1,0,0,0,5
$0.64,"$1,005.55",1,57,1,1,1,0,0,1,0,1,0,1,1,16
$0.50,$360.46,1,49,1,1,0,0,0,1,0,1,0,1,1,8
$2.34,$610.36,1,52,1,1,0,0,0,0,0,1,0,0,0,15
$3.12,"$8,019.79",1,47,1,1,1,1,0,1,1,1,1,1,1,9
$4.28,"$1,616.37",1,61,1,1,1,0,0,1,0,1,0,1,1,14
$0.71,$10.54,1,67,0,1,0,0,0,0,1,1,0,0,0,8
$3.74,$482.69,1,24,1,1,0,0,0,0,0,1,0,0,0,6
$0.75,$9.89,1,29,0,1,0,0,0,0,0,1,0,0,0,4
$0.39,$26.05,1,33,0,1,0,0,0,0,0,1,0,0,0,6
$1.27,"$1,396.95",1,31,0,1,0,0,0,0,0,1,0,0,0,8
$3.19,"$5,546.00",1,35,0,1,0,0,0,0,0,1,0,0,0,8
$4.06,$602.86,1,35,0,1,0,0,0,0,0,1,0,0,0,9
$0.73,$7.68,1,35,0,1,0,0,0,0,1,1,0,0,0,9
$1.82,$420.99,1,34,0,1,0,0,0,0,1,1,0,0,0,8
$2.94,$402.14,1,34,1,1,0,0,0,0,0,1,0,0,0,6
$9.66,"$2,182.33",1,34,0,1,0,0,0,0,1,1,0,0,0,8
$1.48,$24.01,1,35,0,1,0,0,0,0,0,1,0,0,0,9
$0.71,$502.85,1,32,0,1,0,0,0,0,1,1,0,0,0,9
$6.45,"$6,379.39",1,28,0,1,0,0,0,1,1,1,0,1,1,2
$0.90,"$1,818.93",1,31,1,1,0,1,1,1,1,1,1,1,1,8
$2.20,"$1,900.00",1,30,1,1,0,0,1,0,1,1,0,0,0,4
$2.25,"$2,316.89",1,30,1,1,0,1,0,0,1,1,1,0,0,8
$1.92,"$1,336.64",1,31,1,1,0,0,0,1,1,1,0,1,1,10
$4.95,"$1,483.30",1,30,1,1,1,0,0,1,1,1,0,1,1,7
$1.06,$206.56,1,26,1,1,0,0,0,0,0,1,0,0,0,9
$1.94,$568.13,1,31,1,1,1,0,0,1,1,1,0,1,1,7
$0.37,$127.69,1,35,1,1,1,0,1,0,1,1,0,0,0,4
$7.28,"$2,911.54",1,32,1,1,1,0,1,1,1,1,0,1,1,10
$2.25,"$1,318.98",1,28,1,1,0,0,1,1,0,1,0,1,1,8
$0.78,$109.10,1,28,1,1,1,0,0,0,0,1,0,0,0,7
$0.23,$11.68,1,33,1,1,0,0,0,0,0,1,0,0,0,15
$0.20,$26.44,1,28,1,1,0,0,0,0,0,1,0,0,0,7
$0.77,$432.14,1,28,1,1,0,0,0,0,1,1,0,0,0,16
$8.09,"$1,238.39",1,33,1,1,0,0,0,0,0,1,0,0,0,6
$0.26,$11.32,1,33,1,1,0,0,0,0,1,1,0,0,0,0
$0.07,$11.06,1,33,1,1,1,0,0,0,0,1,0,0,0,2
$0.13,$12.40,1,27,1,1,0,0,1,0,0,1,0,0,0,9
$0.68,$90.15,1,35,1,1,0,0,1,0,1,1,0,0,0,10
$1.01,"$3,192.00",1,33,1,1,0,0,1,0,0,1,0,0,0,13
$1.04,$338.72,1,34,1,1,1,0,1,1,1,1,0,1,1,15
$0.67,$834.00,1,30,1,1,1,0,1,0,0,1,0,0,0,10
$0.94,$147.08,1,32,0,1,0,0,1,0,1,1,0,0,0,13
$3.10,"$1,796.79",1,28,1,1,1,0,0,0,0,1,0,0,0,7
$1.12,$819.46,1,31,1,1,0,1,0,0,0,1,1,0,0,12
$3.74,$924.05,1,27,1,1,1,0,0,0,1,1,0,0,0,8
$3.95,"$6,902.85",1,29,1,1,1,1,0,1,1,1,1,1,1,6
$1.01,$899.02,1,28,1,1,0,0,0,0,0,1,0,0,0,10
$1.40,$365.03,1,35,1,1,1,0,0,1,0,1,0,1,1,14
$1.50,$16.52,1,42,0,1,0,0,0,0,1,1,0,0,0,3
$3.66,$997.30,1,45,0,1,0,0,0,1,1,1,0,1,1,8
$0.24,$7.90,1,37,0,1,0,0,0,0,1,1,0,0,0,5
$0.15,$47.69,1,39,0,1,0,0,0,0,1,1,0,0,0,2
$1.33,"$1,080.96",1,36,0,1,0,0,0,0,0,1,0,0,0,2
$0.14,$8.07,1,45,0,1,0,0,0,0,1,1,0,0,0,8
$3.17,$108.85,1,40,0,1,0,0,0,0,1,1,0,0,0,8
$0.38,$56.18,1,42,0,1,0,0,0,0,0,1,0,0,0,5
$0.62,$6.99,1,45,0,1,0,0,0,0,1,1,0,0,0,6
$0.43,$8.75,1,45,1,1,0,0,1,0,0,1,0,0,0,6
$1.44,"$7,334.54",1,36,1,1,0,1,1,1,1,1,1,1,1,8
$9.43,"$2,392.09",1,39,1,1,0,0,1,0,0,1,0,0,0,10
$2.75,$858.35,1,36,1,1,1,0,0,0,1,1,0,0,0,2
$4.37,"$2,671.77",1,40,1,1,0,0,1,1,0,1,0,1,1,14
$0.95,$10.42,1,42,1,1,0,0,1,0,1,1,0,0,0,3
$7.45,"$5,105.42",1,43,1,1,0,0,1,0,0,1,0,0,0,12
$2.94,"$3,592.84",1,40,1,1,0,0,1,0,0,1,0,0,0,4
$4.80,"$4,430.40",1,39,1,1,1,0,0,1,1,1,0,1,1,6
$3.83,$376.84,1,45,1,1,1,0,0,0,1,1,0,0,0,1
$0.18,$16.61,1,43,1,1,0,0,0,0,1,1,0,0,0,8
$1.28,$496.15,1,42,1,1,1,0,0,0,0,1,0,0,0,8
$2.62,$776.90,1,37,1,1,0,0,0,0,1,1,0,0,0,15
$1.23,"$1,098.85",1,39,1,1,0,0,0,0,1,1,0,0,0,5
$1.31,"$3,808.36",1,38,1,1,0,0,0,0,1,1,0,0,0,9
$0.90,$234.66,1,37,1,1,0,0,0,1,0,1,0,1,1,10
$4.71,"$5,548.29",1,39,1,1,0,1,0,0,1,1,1,0,0,7
$3.65,"$1,818.51",1,40,1,1,1,1,0,0,1,1,1,0,0,13
$0.93,"$1,619.65",1,40,1,1,0,0,0,1,0,1,0,1,1,8
$0.15,$17.43,1,45,1,1,1,0,0,0,1,1,0,0,0,3
$0.38,$55.94,1,41,1,1,0,0,0,1,0,1,0,1,1,13
$2.43,$342.61,1,42,1,1,0,0,0,0,0,1,0,0,0,7
$4.39,$250.29,1,44,1,1,1,0,1,0,0,1,0,0,0,8
$0.23,$5.52,1,36,1,1,0,0,0,0,0,1,0,0,0,14
$1.97,$416.99,1,37,1,1,0,0,0,0,1,1,0,0,0,6
$1.58,"$1,014.06",1,45,1,1,1,0,0,0,1,1,0,0,0,14
$0.42,$146.83,1,44,1,1,0,0,0,0,0,1,0,0,0,8
$5.16,"$1,089.21",1,43,1,1,1,0,1,1,1,1,0,1,1,6
$0.07,$11.87,1,38,1,1,0,0,1,0,0,1,0,0,0,14
$2.46,$108.92,1,43,1,1,0,0,0,0,1,1,0,0,0,7
$0.15,$10.56,1,38,1,1,0,0,0,0,1,1,0,0,0,16
$1.73,"$5,728.96",1,40,1,1,0,1,0,1,1,1,1,1,1,9
$3.33,"$5,526.00",1,52,0,1,0,0,0,0,1,1,0,0,0,7
$8.11,$624.03,1,55,0,1,0,0,0,0,0,1,0,0,0,4
$0.30,$9.69,1,59,1,1,0,0,0,0,1,1,0,0,0,12
$0.58,$18.49,1,50,0,1,0,0,0,0,0,1,0,0,0,0
$1.00,$192.13,1,54,0,1,0,0,0,0,0,1,0,0,0,2
$0.51,$18.15,1,49,0,1,0,0,0,0,1,1,0,0,0,6
$5.91,"$8,419.30",1,52,0,1,0,0,0,0,0,1,0,0,0,6
$0.11,$6.77,1,52,0,1,0,0,0,0,0,1,0,0,0,6
$0.20,$11.91,1,50,0,1,0,0,0,0,0,1,0,0,0,14
$9.02,"$5,324.87",1,49,0,1,0,0,0,0,0,1,0,0,0,8
$0.90,$40.13,1,55,0,1,0,0,0,0,0,1,0,0,0,13
$2.28,$296.16,1,63,0,1,0,0,0,0,0,1,0,0,0,7
$0.34,$606.84,1,54,0,1,0,0,0,0,0,1,0,0,0,7
$6.06,"$3,086.91",1,57,0,1,0,0,0,0,0,1,0,0,0,9
$1.36,$60.55,1,58,0,1,0,0,0,0,0,1,0,0,0,7
$0.26,$9.69,1,63,0,1,0,0,0,0,1,1,0,0,0,8
$0.27,$13.00,1,54,0,1,0,0,0,0,1,1,0,0,0,6
$3.32,$220.28,1,65,0,1,0,0,0,0,0,1,0,0,0,8
$0.29,$7.51,1,65,0,1,0,0,0,0,0,1,0,0,0,6
$1.58,$374.47,1,49,0,1,0,0,0,0,0,1,0,0,0,7
$0.38,$12.82,1,46,1,1,0,0,1,0,0,1,0,0,0,9
$0.31,$12.86,1,47,1,1,0,0,1,0,1,1,0,0,0,12
$1.53,$574.75,1,60,1,1,0,0,1,0,0,1,0,0,0,16
$0.17,$7.55,1,63,1,1,1,0,1,0,0,1,0,0,0,14
$0.52,$12.33,1,53,1,1,0,0,0,0,0,1,0,0,0,9
$1.78,"$1,039.52",1,54,0,1,1,0,0,0,1,1,0,0,0,16
$0.24,$11.92,1,51,1,1,0,0,0,0,1,1,0,0,0,6
$0.51,$11.13,1,56,1,1,1,0,0,0,0,1,0,0,0,9
$8.93,"$1,754.49",1,55,1,1,1,0,0,1,1,1,0,1,1,2
$5.27,"$2,052.64",1,63,1,1,1,0,0,1,1,1,0,1,1,14
$0.49,"$1,068.68",1,48,1,1,1,0,1,0,0,1,0,0,0,3
$4.35,"$1,712.41",1,51,1,1,0,0,0,1,1,1,0,1,1,10
$1.30,"$1,113.47",1,46,1,1,1,1,0,0,1,1,1,0,0,5
$0.38,$10.64,1,60,1,1,0,0,0,0,0,1,0,0,0,14
$2.91,"$2,801.67",1,60,1,1,1,0,1,0,1,1,0,0,0,11
$0.35,$20.21,1,57,1,1,0,0,1,0,1,1,0,0,0,13
$2.71,"$2,248.30",1,56,1,1,1,0,1,0,0,1,0,0,0,12
$7.39,"$19,469.92",1,52,1,1,1,0,1,1,0,1,0,1,1,15
$0.30,$13.96,1,46,1,1,1,0,0,0,1,1,0,0,0,8
$0.33,$12.14,1,55,1,1,0,0,0,0,1,1,0,0,0,16
$0.36,$46.57,1,60,1,1,1,0,0,1,1,1,0,1,1,9
$0.32,$91.39,1,64,0,1,0,0,0,0,1,1,0,0,0,16
$0.20,$22.52,1,48,1,1,1,0,1,0,1,1,0,0,0,16
$6.53,"$37,234.00",0,47,1,0,1,0,1,1,1,1,0,1,1,12
$0.50,$10.31,1,54,1,1,0,0,0,0,0,1,0,0,0,6
$1.04,"$2,208.88",1,54,0,1,0,0,1,0,1,1,0,0,0,7
$0.24,$1.47,1,50,1,1,0,0,1,0,1,1,0,0,0,14
$0.19,$11.97,1,57,1,1,0,0,0,0,1,1,0,0,0,7
$0.45,$19.13,1,48,1,1,0,0,0,0,0,1,0,0,0,3
$1.61,$458.44,1,47,1,1,0,0,1,0,0,1,0,0,0,12
$0.10,$13.16,1,60,1,1,1,0,1,0,0,1,0,0,0,6
$1.06,$90.30,1,62,1,1,0,0,1,0,0,1,0,0,0,9
$1.42,"$1,504.42",1,54,1,1,0,0,1,0,0,1,0,0,0,0
$2.26,"$3,208.58",1,47,1,1,0,0,1,1,0,1,0,1,1,11
$0.34,$5.01,1,60,1,1,1,0,0,0,0,1,0,0,0,13
$0.98,$200.83,1,55,0,1,1,0,0,0,0,1,0,0,0,2
$0.18,$9.14,1,49,1,1,0,0,0,0,0,1,0,0,0,10
$0.35,$30.61,1,47,1,1,0,0,0,1,1,1,0,1,1,4
$5.15,"$6,141.60",1,53,1,1,1,1,0,0,1,1,1,0,0,14
$0.58,$577.77,1,61,1,1,0,0,0,0,1,1,0,0,0,16
$1.83,$171.00,1,51,1,1,1,0,0,0,1,1,0,0,0,14
$0.41,$29.16,1,48,1,1,0,0,0,0,1,1,0,0,0,1
$3.30,$347.15,1,54,1,1,1,0,0,1,1,1,0,1,1,12
$8.02,"$1,470.85",1,60,1,1,0,0,0,0,1,1,0,0,0,10
$0.28,$10.35,1,65,1,1,0,0,0,0,0,1,0,0,0,16
$1.04,"$3,206.98",1,48,1,1,0,0,1,0,0,1,0,0,0,13
$1.81,$284.41,1,55,1,1,0,0,0,0,0,1,0,0,0,8
$1.12,"$17,663.00",0,48,1,0,0,1,1,1,0,1,1,1,1,8
$0.24,$30.12,1,63,1,1,1,0,1,1,0,1,0,1,1,13
$1.56,$120.47,1,61,1,1,1,0,0,0,0,1,0,0,0,5
$0.13,$6.98,1,53,1,1,0,0,0,0,0,1,0,0,0,16
$0.90,$10.17,1,58,1,1,0,0,0,0,0,1,0,0,0,4
$1.73,"$2,671.15",1,49,1,1,0,1,0,0,0,1,1,0,0,6
$1.26,$494.87,1,51,1,1,0,0,1,0,0,1,0,0,0,10
$2.52,"$1,505.30",1,62,1,1,1,0,1,1,0,1,0,1,1,9
$3.70,$410.47,1,60,1,1,1,0,0,0,1,1,0,0,0,14
$1.46,$414.96,1,50,1,1,1,0,1,1,0,1,0,1,1,15
$2.15,$320.68,1,48,1,1,0,0,1,0,0,1,0,0,0,16
$0.95,$15.71,1,54,1,1,1,0,0,0,0,1,0,0,0,12
$1.25,$820.24,1,50,1,1,0,0,0,0,1,1,0,0,0,6
$17.36,"$3,086.78",1,49,1,1,0,0,0,1,1,1,0,1,1,7
$1.53,"$2,104.22",1,47,1,1,0,0,0,1,1,1,0,1,1,11
$0.60,$22.21,1,46,1,1,0,0,0,1,1,1,0,1,1,8
$0.13,$47.29,1,59,1,1,0,0,1,1,1,1,0,1,1,8
$0.19,$11.00,1,51,1,1,1,0,1,0,0,1,0,0,0,6
$0.12,$26.00,1,60,1,1,0,0,1,0,0,1,0,0,0,8
$0.11,$4.18,1,47,1,1,0,0,0,0,1,1,0,0,0,11
$0.31,$306.12,1,58,1,1,0,0,0,0,0,1,0,0,0,14
$1.10,$106.15,1,49,1,1,1,0,0,1,0,1,0,1,1,6
$4.55,"$3,902.61",1,60,1,1,0,0,0,1,1,1,0,1,1,13
$1.07,$38.49,1,55,1,1,0,0,0,1,0,1,0,1,1,16
$2.94,"$1,617.58",1,49,1,1,0,0,0,0,0,1,0,0,0,10
$4.84,"$4,854.01",1,51,1,1,1,1,0,0,0,1,1,0,0,3
$0.15,$12.27,1,55,1,1,0,0,0,0,0,1,0,0,0,15
$0.19,$4.37,1,56,1,1,0,0,0,0,0,1,0,0,0,8
$0.32,$27.00,1,66,0,1,0,0,0,0,0,1,0,0,0,9
$0.27,$9.62,1,66,1,1,1,0,0,0,0,1,0,0,0,9
$0.60,$11.26,1,67,1,1,0,0,1,0,0,1,0,0,0,9
$2.76,"$6,180.20",1,24,1,1,1,1,0,0,1,1,1,0,0,6
$2.11,$398.95,1,35,0,1,0,0,0,0,1,1,0,0,0,4
$3.92,"$1,064.81",1,31,0,1,0,0,0,0,1,1,0,0,0,9
$0.64,$18.34,1,35,0,1,0,0,0,0,0,1,0,0,0,8
$0.96,$896.37,1,34,0,1,0,0,0,0,1,1,0,0,0,7
$9.80,"$4,992.12",1,33,0,1,0,0,0,0,1,1,0,0,0,5
$5.16,$222.07,1,30,0,1,0,0,0,0,0,1,0,0,0,2
$1.75,"$1,054.20",1,33,1,1,0,0,0,0,1,1,0,0,0,16
$3.68,"$8,112.93",1,33,1,1,0,1,0,0,0,1,1,0,0,12
$0.80,$636.69,1,29,1,1,0,0,1,0,1,1,0,0,0,3
$0.38,$915.57,1,30,1,1,1,1,1,1,1,1,1,1,1,10
$1.23,"$2,910.00",1,28,1,1,1,1,0,1,1,1,1,1,1,7
$3.21,"$6,266.39",1,29,1,1,1,0,0,1,1,1,0,1,1,7
$0.36,"$7,232.49",1,27,1,1,1,1,0,0,0,1,1,0,0,7
$3.51,"$1,064.35",1,35,0,1,0,0,0,0,0,1,0,0,0,8
$6.07,"$3,643.18",1,29,1,1,1,0,0,1,1,1,0,1,1,10
$2.56,$654.97,1,33,1,1,0,0,0,0,0,1,0,0,0,4
$8.77,"$15,179.26",1,34,1,1,0,1,0,1,1,1,1,1,1,9
$0.69,$174.05,1,34,1,1,0,0,0,0,0,1,0,0,0,5
$0.84,"$1,958.72",1,30,1,1,0,0,0,0,0,1,0,0,0,7
$2.25,"$4,758.50",1,29,1,1,0,0,0,1,1,1,0,1,1,10
$2.80,"$1,891.67",1,28,1,1,0,0,1,1,1,1,0,1,1,5
$0.28,$7.49,1,35,1,1,0,0,1,0,1,1,0,0,0,7
$17.06,"$1,428.06",1,28,1,1,0,0,0,0,0,1,0,0,0,6
$5.31,"$4,606.31",1,32,1,1,0,1,0,1,1,1,1,1,1,9
$15.18,"$3,857.41",1,34,1,1,0,1,0,1,1,1,1,1,1,8
$6.48,"$20,418.15",1,31,1,1,0,1,0,0,0,1,1,0,0,4
$10.13,"$6,144.81",1,43,0,1,0,0,0,0,1,1,0,0,0,6
$0.17,$16.11,1,36,0,1,0,0,0,0,1,1,0,0,0,1
$1.21,$10.42,1,44,0,1,0,0,0,0,0,1,0,0,0,7
$2.95,$477.95,1,43,0,1,0,0,0,0,0,1,0,0,0,6
$6.33,"$3,226.23",1,40,0,1,0,0,0,0,0,1,0,0,0,7
$3.24,$832.76,1,45,0,1,0,0,0,0,1,1,0,0,0,1
$0.58,$23.97,1,45,0,1,0,0,0,0,0,1,0,0,0,6
$4.18,$102.56,1,42,0,1,0,0,0,0,0,1,0,0,0,7
$0.35,$10.44,1,41,0,1,0,0,0,0,0,1,0,0,0,6
$0.13,$10.82,1,41,0,1,0,0,0,0,0,1,0,0,0,6
$0.90,$15.34,1,41,0,1,0,0,0,0,0,1,0,0,0,8
$0.18,$11.85,1,44,0,1,0,0,0,0,1,1,0,0,0,9
