current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,num_credit_cards,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services,Label_Rewards_Credit_Card,Label_Insurance_Solutions,Label_Digital_Financing,Label_Home_Improvement_Loan,Label_Auto_Vehicle_Financing,Label_Commodity_Investment_Services,Label_Travel_Rewards_Card,Label_Savings_Investment_Plans,Label_Wealth_Management_Savings,Label_Card_Upgrade,Label_Retention_Efforts
52.0,60.0,8.0,1.0,36927.0,54145.0,554.0,3100.0,0.0,0.0,2007.0,2.2737367544323206e-13,0.0,1.0,1.0,2724.09,1034.91,49.39,414.47,113.04,714.54,4565.42,1611.58,3398.0,815.78,61.73,3247.5,3315.09,6989.72,426.58,1758.8,6647.17,3249.41,0,0,0,0,0,1,0,1,1,0,2
46.0,70.0,4.0,1.0,54881.0,3584.0,700.0,42900.0,23636.0,0.0,2024.0,2023.0,0.0,0.0,4.0,4033.16,803.77,0.0,996.74,281.81,642.48,482.7,1786.7,3224.09,435.19,84.76,476.89,17779.4,8730.03,206.06,456.1,4691.89,4765.11,2,2,1,2,1,2,2,1,0,3,1
47.0,64.0,8.0,0.0,44789.0,94789.0,638.0,9500.0,0.0,0.0,2022.0,2.2737367544323206e-13,0.0,1.0,1.0,3387.66,1590.38,494.6,741.27,167.74,979.84,961.92,1071.84,4016.02,594.71,32.71,6814.45,2581.43,8868.06,4209.9,910.83,5531.76,3484.0,1,1,2,1,1,0,2,0,0,1,3
85.0,67.0,10.0,0.0,9795.0,396.0,771.0,6000.0,54198.0,0.0,2007.0,2024.0,0.0,1.0,7.0,2518.28,595.0,0.0,0.0,0.0,0.0,68.08,401.47,2678.64,771.32,0.0,50.61,845.38,4092.27,23.6,75.32,4033.65,734.03,2,0,1,1,1,1,1,3,1,1,1
40.0,64.0,5.0,0.0,101679.0,307856.0,592.0,0.0,19097.0,0.0,0.0,2024.0,0.0,0.0,1.0,8617.35,4517.98,108.62,1222.38,138.79,1768.23,2011.49,3311.73,4536.14,2205.34,36.32,7502.49,3708.14,13600.52,5857.32,2239.72,13362.45,4831.86,1,1,2,2,2,2,2,1,1,2,2
63.0,67.0,11.0,0.0,40194.0,107765.0,738.0,17100.0,81079.0,0.0,2023.0,2024.0,0.0,0.0,6.0,5797.75,2201.24,224.59,49.57,0.0,233.1,0.0,252.85,2705.91,515.4,0.0,40612.66,2483.75,9107.17,2227.61,386.91,0.0,1365.13,2,1,1,0,1,0,2,2,0,2,1
57.0,67.0,2.0,0.0,54963.0,105623.0,675.0,34200.0,0.0,57.0,2023.0,2.2737367544323206e-13,2020.0,1.0,4.0,3582.65,1199.05,0.0,258.34,339.86,1794.2,0.0,2013.45,3039.35,2750.71,240.75,40148.37,8435.11,15399.95,996.66,946.21,5710.34,6773.19,2,2,1,2,1,1,3,1,0,2,2
18.0,67.0,11.0,1.0,28006.0,19518.0,703.0,9400.0,11364.0,0.0,2023.0,2024.0,0.0,0.0,2.0,3227.68,613.34,101.94,332.78,859.19,1027.7,583.81,1308.05,3504.17,431.58,776.48,8847.09,4825.84,9337.11,335.91,722.11,12137.75,2447.4,1,1,1,0,0,0,1,0,0,2,2
19.0,62.0,10.0,0.0,48308.0,106571.0,703.0,11700.0,69967.0,0.0,2020.0,2024.0,0.0,1.0,4.0,5558.73,1084.14,116.81,238.38,227.58,350.05,1403.89,1540.98,6554.94,1084.55,184.82,1588.87,4097.1,15253.51,547.85,261.13,5238.69,3147.04,2,2,1,1,2,0,2,1,0,1,1
20.0,73.0,8.0,0.0,54424.0,92199.0,687.0,0.0,23088.0,0.0,0.0,2020.0,0.0,1.0,1.0,4475.54,1205.45,70.22,253.36,62.71,457.77,2754.67,541.03,4101.37,565.6,51.62,4569.72,2223.3,9030.84,128.75,1081.64,5022.24,3454.13,0,1,1,1,1,1,2,1,1,0,1
20.0,62.0,10.0,1.0,36283.0,60989.0,716.0,0.0,8876.0,0.0,0.0,2020.0,0.0,1.0,1.0,6145.84,791.96,107.46,330.59,21.34,1198.52,2450.11,1231.07,3132.21,1047.41,19.12,5561.34,2093.62,6271.78,334.72,1215.84,11507.78,3325.85,0,1,1,0,1,1,1,1,1,0,2
31.0,67.0,4.0,1.0,38788.0,77448.0,716.0,0.0,15962.0,0.0,0.0,2020.0,0.0,1.0,1.0,2072.94,926.78,76.13,62.04,422.55,0.0,936.07,1055.99,5116.45,364.08,106.73,349.91,134.06,2904.79,43.03,0.0,3657.85,1321.23,0,2,0,0,0,0,0,1,0,0,1
51.0,62.0,11.0,1.0,80526.0,117380.0,632.0,21000.0,0.0,0.0,2024.0,2.2737367544323206e-13,0.0,1.0,1.0,2476.22,5088.81,0.0,731.21,238.78,594.44,1057.06,1952.96,14023.41,356.51,0.0,11288.25,17814.31,6179.12,3858.73,933.63,68201.66,5642.21,1,2,2,2,1,2,2,1,0,2,3
59.0,66.0,5.0,1.0,34350.0,61639.0,705.0,0.0,45243.0,0.0,0.0,2024.0,0.0,1.0,3.0,2320.39,618.24,78.49,362.5,14.79,569.29,1158.67,830.71,3928.23,940.91,14.47,4203.58,2075.64,5974.06,244.06,1168.7,12539.97,2683.6,1,0,1,0,0,1,2,2,0,1,1
21.0,67.0,11.0,1.0,39485.0,144101.0,685.0,0.0,12035.0,0.0,0.0,2020.0,0.0,1.0,1.0,6892.49,965.18,159.46,330.33,65.24,1072.42,2366.3,1893.32,4121.63,1100.01,59.98,3082.92,1737.81,6928.32,368.21,1066.22,4665.24,3738.48,0,0,0,0,1,1,1,1,1,0,1
37.0,68.0,4.0,1.0,44550.0,117302.0,761.0,10900.0,32067.0,0.0,2021.0,2024.0,0.0,1.0,3.0,5089.53,1089.65,29.72,251.44,0.0,825.57,251.54,275.8,7995.31,497.29,0.0,1727.79,247.87,18213.58,290.64,1159.72,3514.11,1853.6,3,3,2,2,2,1,2,1,1,1,1
66.0,60.0,2.0,1.0,54654.0,27241.0,618.0,9200.0,0.0,0.0,2020.0,2.2737367544323206e-13,0.0,0.0,1.0,2693.27,489.63,121.1,400.12,73.11,376.22,4665.17,1334.84,3437.36,1234.7,54.44,3087.43,1108.76,7501.2,444.0,1316.74,7082.61,3893.42,1,1,1,2,1,2,1,2,1,1,2
52.0,69.0,2.0,0.0,45462.0,68494.0,657.0,25700.0,72066.0,0.0,2020.0,2024.0,0.0,0.0,5.0,3379.36,1631.86,0.0,575.64,153.06,732.57,0.0,204.99,3250.03,3509.05,48.91,4023.67,287.63,5153.54,269.03,0.0,3262.46,4049.69,2,1,1,2,1,0,2,1,0,3,1
41.0,65.0,1.0,0.0,28733.0,0.0,702.0,8500.0,29830.0,0.0,2020.0,2023.0,0.0,1.0,3.0,1529.93,602.33,215.82,48.61,498.76,232.72,0.0,726.88,1760.97,312.45,4.54,341.78,76.13,3388.5,32.35,76.13,4726.2,3404.74,1,1,1,0,0,1,1,2,0,1,1
40.0,64.0,12.0,0.0,34344.0,48931.0,548.0,0.0,4851.0,0.0,0.0,2022.0,0.0,1.0,1.0,2608.96,497.48,60.89,80.12,106.36,188.93,549.73,1378.2,2953.59,710.34,30.18,6740.74,714.49,7759.76,1429.6,115.11,8331.56,2075.12,1,0,1,0,0,0,1,1,0,1,3
27.0,66.0,8.0,0.0,32061.0,58904.0,676.0,0.0,21470.0,0.0,0.0,2024.0,0.0,1.0,1.0,1558.45,883.3,55.05,149.5,105.83,78.4,776.04,1019.12,2960.41,433.67,47.61,194.13,1917.98,6416.34,329.82,446.09,4565.05,2058.29,0,0,0,0,0,0,0,1,0,1,2
35.0,66.0,6.0,0.0,32855.0,94228.0,693.0,0.0,35617.0,0.0,0.0,2022.0,0.0,1.0,2.0,1072.25,1655.01,0.0,47.34,0.0,310.14,1621.56,1028.1,3571.27,228.92,0.0,350.58,1018.97,4902.12,159.69,90.08,5772.45,409.37,1,0,0,0,0,0,0,1,0,1,2
25.0,69.0,1.0,0.0,48017.0,95549.0,711.0,12800.0,0.0,0.0,2020.0,2.2737367544323206e-13,0.0,1.0,1.0,2156.97,1089.3,329.58,685.14,84.36,576.28,1699.27,1354.62,3269.75,714.28,30.21,1057.6,2003.57,8950.98,449.4,884.27,4811.17,3015.84,0,1,2,1,1,0,1,0,0,0,2
54.0,70.0,9.0,0.0,196784.0,437533.0,729.0,43900.0,96907.0,76.0,2015.0,2014.0,2020.0,1.0,3.0,13057.97,2956.74,217.28,1099.53,459.06,1719.62,7524.46,3770.7,6992.03,1187.31,330.56,2690.78,4143.44,23200.39,1041.65,2495.12,8927.34,7454.17,2,3,2,2,2,2,3,1,1,1,0
33.0,67.0,4.0,0.0,96744.0,128122.0,838.0,24700.0,160583.0,58.0,2023.0,2024.0,2024.0,1.0,5.0,7916.69,1761.87,99.26,596.06,479.44,1924.88,5173.21,2790.52,8503.24,1670.62,373.21,1438.19,3553.79,22325.75,1493.0,1608.48,20198.32,6022.98,3,2,3,3,3,2,3,1,2,2,1
41.0,53.0,8.0,0.0,553.0,740.0,719.0,200.0,631.9999999999964,0.0,2023.0,2021.0,0.0,1.0,3.0,171.36,211.4,0.0,6.13,0.0,0.0,0.0,23.21,520.47,224.09,0.0,0.0,0.0,1065.42,469.33,430.17,2228.15,561.36,1,1,0,0,0,0,1,2,0,1,2
24.0,69.0,7.0,1.0,28703.0,94364.0,560.0,0.0,5836.0,0.0,0.0,2020.0,0.0,1.0,1.0,4195.54,894.05,134.55,389.92,164.18,407.02,2817.99,1026.46,4064.76,777.07,53.98,922.65,2396.93,8674.02,189.45,920.5,3840.37,2931.4,0,0,0,0,0,0,0,1,1,0,2
90.0,71.0,10.0,0.0,31805.0,613.9999999999927,755.0,19700.0,52397.0,0.0,2020.0,2023.0,0.0,0.0,6.0,2824.32,297.07,109.08,399.8,2.8,438.77,1034.08,2826.82,5088.03,1539.38,4.43,1023.06,27779.62,13573.74,1101.79,255.07,9308.62,5194.97,3,1,2,2,1,2,1,3,1,3,1
81.0,57.0,1.0,0.0,29928.0,2028.0,713.0,10600.0,11792.000000000004,0.0,2023.0,2024.0,0.0,1.0,4.0,3717.96,935.38,321.01,514.91,35.66,0.0,1420.36,414.33,21378.08,809.23,35.66,1891.14,1969.08,10483.28,380.64,394.37,6597.54,400.4,1,2,1,0,0,1,1,2,0,1,1
29.0,66.0,1.0,0.0,54122.0,166903.0,796.0,28900.0,52594.0,0.0,2024.0,2023.0,0.0,1.0,4.0,3545.92,687.86,0.0,798.78,401.78,298.77,2835.29,4041.84,12580.82,5065.06,397.65,259.91,3010.13,27759.92,1386.15,272.42,3763.77,6928.95,3,2,2,3,2,1,2,1,2,2,1
21.0,67.0,11.0,0.0,64630.0,92847.0,751.0,0.0,47523.0,82.0,0.0,2021.0,2024.0,1.0,2.0,2314.02,1048.39,96.91,128.94,136.98,544.18,709.75,1497.89,2613.8,366.78,106.08,5853.36,7617.77,6057.44,226.66,501.45,3622.1,1654.02,1,3,1,1,1,1,2,1,0,1,2
47.0,64.0,12.0,0.0,35876.0,50190.0,635.0,17100.0,16274.0,0.0,2021.0,2021.0,0.0,1.0,3.0,4433.49,3144.92,185.33,277.12,0.0,166.82,760.34,847.64,4363.46,681.49,0.0,175.62,1149.51,5425.45,271.48,595.74,39409.69,2470.05,2,0,1,0,0,0,1,0,0,0,0
49.0,69.0,10.0,0.0,48688.0,81995.0,679.0,17100.0,0.0,0.0,2023.0,2.2737367544323206e-13,0.0,1.0,1.0,3385.19,1457.92,161.76,412.47,198.94,729.48,1073.18,1257.2,4309.0,482.7,65.95,6571.59,1651.27,6941.09,4706.3,633.16,5798.69,3451.0,1,1,1,1,1,0,2,0,0,1,3
66.0,67.0,4.0,1.0,65573.0,143069.0,739.0,16100.0,85757.0,0.0,2024.0,2024.0,0.0,1.0,4.0,2424.38,1280.36,0.0,274.42,2795.09,493.57,0.0,3436.8,3338.25,2013.91,2433.9,335.76,4988.11,6683.93,4.86,3058.88,3142.65,2316.47,2,3,1,1,1,2,2,2,0,1,1
19.0,62.0,10.0,1.0,33426.0,51699.0,664.0,16300.0,24795.0,0.0,2021.0,2022.0,0.0,1.0,4.0,3366.35,825.78,168.74,321.2,446.42,758.69,645.9,1574.97,2136.16,716.71,301.92,834.03,2721.16,7014.11,495.85,1010.97,4239.85,2610.63,1,1,0,0,0,0,1,1,0,1,1
84.0,70.0,5.0,1.0,17016.0,691.0,714.0,7200.0,0.0,108.0,2021.0,2.2737367544323206e-13,2023.0,0.0,4.0,1766.12,790.77,82.47,0.0,0.0,0.0,319.28,1490.99,2523.47,2046.33,0.0,263.31,331.32,9167.05,726.47,86.0,8619.1,1527.38,2,1,1,0,0,1,1,2,0,2,2
53.0,68.0,5.0,1.0,61646.0,0.0,693.0,13800.0,59494.0,0.0,2020.0,2023.0,0.0,0.0,3.0,6274.77,1555.23,611.79,2177.13,350.09,702.83,5520.66,2042.03,6778.02,508.32,0.0,1683.72,2438.37,21000.84,78.22,1684.49,5123.73,5012.14,2,2,2,2,2,3,2,3,2,2,1
50.0,66.0,1.0,1.0,81122.0,112394.0,682.0,39200.0,59764.0,72.0,2023.0,2024.0,2020.0,0.0,5.0,8364.11,1831.32,647.5,714.02,0.0,5203.09,7591.84,1488.72,4657.67,496.1,48.01,22170.31,5226.5,14686.59,2749.87,3811.53,5618.51,1849.28,2,1,2,1,2,2,3,1,1,3,1
66.0,72.0,3.0,1.0,36589.0,86573.0,676.0,3600.0,28654.0,0.0,2021.0,2023.0,0.0,0.0,3.0,3870.44,630.45,143.73,386.88,102.67,1449.55,2081.88,637.21,2341.01,293.28,71.21,247.18,1370.79,9008.91,1855.05,331.09,5229.49,4053.92,2,0,0,1,0,0,2,2,1,2,1
44.0,71.0,10.0,1.0,44963.0,90682.0,705.0,29100.0,23421.0,0.0,2024.0,2013.0,0.0,1.0,4.0,2757.67,3484.7,249.43,71.66,327.25,630.98,950.41,212.36,2565.43,308.62,209.24,710.64,2537.32,5737.49,142.49,704.51,4550.7,885.34,2,2,2,1,1,0,2,0,0,2,1
61.0,68.0,1.0,1.0,53762.0,37361.0,689.0,46000.0,117472.0,0.0,2024.0,2022.0,0.0,1.0,8.0,3900.71,994.56,24.56,32.94,381.46,1051.07,1195.66,1188.28,1802.15,199.93,218.41,494.36,1751.8,6486.9,1203.31,1373.65,10290.0,6517.77,2,2,2,2,1,1,3,2,0,2,1
62.0,60.0,6.0,0.0,26975.0,17212.0,673.0,0.0,1955.0,8.0,0.0,2020.0,2023.0,0.0,2.0,4095.97,2491.83,19.23,423.57,63.85,868.84,330.46,1752.14,5137.88,535.22,7.65,8991.3,5550.49,14519.87,306.97,1053.4,5027.19,3237.5,1,1,0,0,0,1,1,2,0,2,3
18.0,58.0,2.0,0.0,33844.0,42109.0,684.0,0.0,28808.0,0.0,0.0,2024.0,0.0,1.0,2.0,6163.64,1101.99,77.74,438.16,71.31,282.97,984.54,875.75,2541.74,1179.37,54.48,4999.95,3574.99,6788.71,387.21,1165.95,4775.12,2563.72,1,0,0,0,1,1,1,1,0,1,2
58.0,66.0,7.0,0.0,55569.0,76181.0,698.0,36300.0,23880.0,60.0,2020.0,2024.0,2021.0,1.0,6.0,5020.12,10.92,0.0,656.55,2741.77,1195.29,1958.63,2596.89,7436.07,183.26,2801.64,288.76,32834.98,8986.51,0.0,2854.09,5287.19,6466.47,2,2,1,2,1,1,3,1,1,2,1
22.0,71.0,6.0,1.0,50525.0,118160.0,701.0,0.0,22700.0,60.0,0.0,2022.0,2020.0,0.0,2.0,7508.87,1062.62,115.31,238.74,108.38,774.16,1307.8,932.41,5155.38,852.23,34.17,3307.95,2712.12,14222.1,257.66,761.63,6661.41,3954.78,1,2,1,2,2,0,1,1,0,2,2
19.0,68.0,5.0,1.0,50602.0,66762.0,722.0,0.0,24776.0,0.0,0.0,2022.0,0.0,1.0,2.0,3831.76,1400.64,162.97,324.72,146.8,523.4,1242.9,1212.09,4292.94,690.75,75.62,296.26,3921.12,8845.81,603.07,228.81,5145.47,2528.31,1,2,1,1,1,0,1,1,0,1,2
38.0,67.0,9.0,1.0,50957.0,73187.0,653.0,7500.0,4230.0,0.0,2013.0,2020.0,0.0,1.0,2.0,3489.93,597.75,254.77,304.26,162.22,826.92,758.92,1548.56,4525.52,847.96,80.19,3610.38,1779.69,12509.14,1529.95,482.96,9310.74,3138.02,1,2,2,1,1,0,1,0,0,0,2
33.0,65.0,8.0,0.0,36755.0,96292.0,810.0,17000.0,0.0,0.0,2024.0,2.2737367544323206e-13,0.0,1.0,2.0,2856.54,1102.34,133.55,309.19,97.28,444.07,299.91,710.22,3161.2,281.88,5.14,6441.46,2246.39,6756.83,3827.02,423.02,4967.62,2545.78,2,0,1,1,1,0,1,0,1,1,3
68.0,64.0,3.0,1.0,11566.0,9102.000000000007,536.0,4900.0,26431.0,0.0,2020.0,2024.0,0.0,1.0,4.0,1886.87,720.05,91.3,99.55,0.0,427.65,0.0,0.0,6693.47,118.59,0.0,236.77,9290.79,4712.75,84.24,380.37,27216.58,3121.92,2,1,1,0,0,0,1,2,0,1,1
28.0,67.0,10.0,0.0,80060.0,0.0,689.0,16400.0,62317.0,0.0,2020.0,2020.0,0.0,1.0,2.0,14157.64,960.88,179.19,902.88,192.12,690.2,1475.65,3552.8,5952.7,555.44,18.04,4177.0,3085.64,19200.09,1134.78,1599.41,5790.42,3087.3,1,2,2,1,2,3,2,2,1,0,1
48.0,62.0,9.0,0.0,32522.0,50155.0,639.0,0.0,5579.0,0.0,0.0,2022.0,0.0,1.0,1.0,3863.92,428.6,0.0,45.17,17.21,739.8,721.9,1168.32,3511.28,580.92,18.36,1582.81,1965.18,7063.97,3981.9,169.03,5742.01,891.24,1,0,0,0,0,0,0,2,0,1,3
22.0,67.0,10.0,0.0,45846.0,103277.0,766.0,0.0,0.0,95.0,0.0,2.2737367544323206e-13,2024.0,1.0,1.0,2173.47,744.86,75.71,215.64,61.09,0.0,131.65,383.45,1890.66,889.75,29.4,2295.69,4731.83,4469.69,150.83,351.21,2177.48,1622.41,2,1,2,2,2,0,1,1,1,1,3
21.0,61.0,9.0,0.0,97127.0,210206.0,660.0,36300.0,0.0,0.0,2022.0,2.2737367544323206e-13,0.0,1.0,2.0,4311.14,2234.22,278.32,813.96,294.11,780.97,3312.76,2668.47,7229.06,1359.56,56.22,2952.88,5336.0,12978.51,2231.54,1438.46,18483.29,4461.18,1,2,2,2,1,2,1,0,1,2,3
30.0,60.0,6.0,1.0,45649.0,150985.0,693.0,0.0,16317.0,0.0,0.0,2020.0,0.0,1.0,1.0,3210.03,2586.5,48.85,196.44,128.73,1047.88,1431.6,690.1,4208.74,861.45,32.48,4719.68,945.62,9580.78,1083.96,658.28,16509.59,3294.08,1,1,2,1,1,0,2,1,0,0,1
27.0,66.0,7.0,1.0,33778.0,10058.000000000007,757.0,0.0,0.0,95.0,0.0,2.2737367544323206e-13,2021.0,1.0,1.0,3015.94,554.31,42.05,270.77,100.01,358.6,152.46,1140.32,3270.96,883.33,58.36,242.06,1906.16,8063.88,357.82,497.46,2132.9,3216.33,1,1,1,1,1,1,0,2,1,0,2
44.0,66.0,6.0,1.0,36715.0,74022.0,547.0,29700.0,10124.0,0.0,2020.0,2021.0,0.0,1.0,4.0,10718.92,2759.77,0.0,286.35,0.0,164.36,553.09,1227.48,5677.01,1508.99,0.0,151.31,1765.19,15269.83,1056.71,118.88,4533.96,1270.49,2,1,0,0,1,0,1,0,0,1,0
26.0,67.0,2.0,1.0,53554.0,119852.0,689.0,16400.0,27268.0,0.0,2020.0,2024.0,0.0,1.0,2.0,3282.76,2896.02,0.0,248.13,0.0,1330.68,972.93,3383.9,5549.88,1412.52,0.0,1506.26,9812.02,19237.12,1291.06,635.9,5819.77,4395.35,1,2,1,2,1,1,2,1,0,1,2
59.0,63.0,12.0,0.0,53878.0,78143.0,779.0,29700.0,22527.0,0.0,2020.0,2014.0,0.0,0.0,4.0,5132.28,2852.51,0.0,175.11,1570.8,0.0,2084.16,4014.83,2014.32,46.79,1333.12,1595.33,1819.64,8329.72,53.0,643.99,3142.05,3019.52,3,2,2,2,2,1,2,1,2,2,0
66.0,67.0,11.0,0.0,36481.0,81550.0,850.0,19900.0,64208.0,0.0,2016.0,2023.0,0.0,1.0,6.0,6478.17,1300.23,143.56,304.65,134.63,392.31,644.94,1559.08,4314.0,1604.68,23.27,1191.44,2323.45,11669.19,514.54,613.25,3731.61,2084.82,3,0,1,1,2,0,1,2,1,2,1
43.0,65.0,3.0,0.0,35938.0,47204.0,670.0,0.0,12296.0,49.0,0.0,2024.0,2019.0,1.0,3.0,7257.63,807.38,0.0,189.89,279.4,490.16,0.0,1339.77,11585.46,503.08,197.09,1356.19,19161.15,24378.71,365.94,132.05,5314.19,2041.17,2,1,0,0,1,0,1,1,0,1,1
32.0,71.0,11.0,0.0,49800.0,137460.0,694.0,14100.0,25935.0,0.0,2021.0,2020.0,0.0,1.0,2.0,5343.93,973.14,114.78,610.03,112.95,532.5,1506.64,2049.28,5885.1,989.08,14.46,1892.54,5712.55,13176.41,164.54,1128.85,5350.29,3538.26,1,2,1,1,2,1,1,1,0,0,1
61.0,61.0,12.0,1.0,28210.0,22961.0,655.0,0.0,44511.0,0.0,0.0,2024.0,0.0,1.0,2.0,3484.79,1163.15,177.2,65.7,104.66,1633.43,5960.57,313.74,5376.97,395.85,21.79,823.48,1062.0,13277.26,315.44,1496.65,39590.66,4164.33,1,1,1,1,0,1,1,2,1,1,2
59.0,66.0,5.0,1.0,55571.0,93460.0,636.0,9200.0,21166.0,61.0,2021.0,2018.0,2020.0,0.0,3.0,6996.98,1128.52,482.02,759.79,454.4,297.46,2366.18,3785.12,14164.93,484.37,0.0,5404.92,4878.66,27413.35,549.54,1370.65,9540.86,2759.83,2,2,2,1,2,1,3,2,1,1,0
50.0,69.0,2.0,1.0,46077.0,135862.0,639.0,9000.0,17403.0,0.0,2023.0,2024.0,0.0,1.0,3.0,4227.06,828.48,145.91,485.77,0.0,0.0,0.0,726.1,4227.7,435.53,0.0,429.24,1257.01,5926.46,1759.27,498.96,3248.7,1730.0,2,1,1,1,1,0,2,1,0,1,1
37.0,69.0,4.0,1.0,30865.0,55079.0,594.0,0.0,1543.0,0.0,0.0,2023.0,0.0,1.0,1.0,1959.81,585.87,135.57,359.16,105.09,437.12,1526.49,1335.69,2692.95,881.6,18.67,415.84,1313.12,6125.5,523.23,602.16,5753.22,2455.31,0,0,0,0,0,0,0,1,0,1,3
24.0,65.0,3.0,0.0,52036.0,26232.0,703.0,0.0,97475.0,0.0,0.0,2024.0,0.0,1.0,3.0,3074.88,1436.15,47.46,202.9,121.05,1053.99,1546.62,929.48,2971.09,1449.19,43.87,502.8,3722.28,8124.49,2246.02,915.39,4811.84,3901.93,2,1,1,2,1,0,3,1,0,1,1
39.0,71.0,7.0,0.0,44958.0,91549.0,787.0,0.0,23395.0,0.0,0.0,2015.0,0.0,1.0,1.0,2764.64,973.38,70.89,155.21,69.54,241.62,1294.18,943.88,2155.14,378.77,47.73,1544.07,1748.66,5537.41,211.88,713.04,12008.72,2396.96,1,1,3,2,2,0,1,1,1,0,1
61.0,67.0,3.0,1.0,35196.0,51751.0,684.0,22900.0,15721.0,0.0,2023.0,2020.0,0.0,1.0,4.0,1497.59,2210.58,176.48,65.02,0.0,1209.79,194.94,669.82,1467.12,774.68,0.0,13096.25,23811.53,3504.61,697.96,479.98,6052.79,3575.21,2,0,1,0,0,0,2,1,0,2,1
50.0,64.0,4.0,1.0,45560.0,79660.0,644.0,11700.0,43496.0,0.0,2023.0,2024.0,0.0,1.0,3.0,6509.28,662.94,49.27,286.98,93.7,644.42,1694.16,701.78,4233.22,810.78,5.22,473.63,1819.08,9655.99,84.5,532.57,8842.24,2048.66,1,1,2,1,2,0,2,2,0,1,1
76.0,68.0,2.0,1.0,21547.0,16040.0,785.0,26500.0,14114.0,61.0,2023.0,2023.0,2021.0,0.0,5.0,3568.38,1086.46,39.55,150.45,0.0,466.85,1092.04,732.25,1155.68,1033.69,0.0,635.98,1759.48,4494.96,104.32,833.95,9196.63,3180.77,2,0,2,1,1,0,1,1,1,3,1
25.0,67.0,12.0,1.0,40457.0,68826.0,739.0,0.0,15358.0,0.0,0.0,2020.0,0.0,1.0,1.0,6498.68,1224.99,144.26,296.12,50.86,847.61,1763.77,1650.96,4408.62,1064.87,19.12,2261.34,2735.9,8128.07,398.03,1311.16,4356.54,3332.79,0,1,0,0,1,1,1,1,0,0,1
58.0,65.0,6.0,1.0,35274.0,35234.0,708.0,0.0,30098.0,86.0,0.0,2020.0,2020.0,0.0,3.0,3221.1,616.68,107.94,184.65,106.68,355.84,719.34,991.12,5251.16,1077.72,64.03,4374.94,1589.46,11254.42,251.36,491.12,3841.53,2846.82,1,1,0,0,0,0,2,2,0,1,0
64.0,66.0,2.0,1.0,37898.0,36994.0,716.0,31600.0,44070.0,0.0,2023.0,2022.0,0.0,1.0,5.0,2945.42,1904.15,0.0,556.86,0.0,149.03,0.0,484.06,4448.22,106.16,0.0,37691.3,5302.17,6457.38,175.41,0.0,2173.93,2340.93,2,1,0,0,0,0,2,1,0,2,1
50.0,65.0,12.0,0.0,48428.0,72566.0,654.0,0.0,0.0,58.0,0.0,2.2737367544323206e-13,2008.0,1.0,1.0,1670.63,468.26,29.16,12.94,84.95,45.5,210.14,364.21,886.22,288.17,63.38,4606.98,1674.45,2666.95,79.31,83.72,898.39,537.07,0,1,1,1,1,0,2,2,0,0,2
41.0,69.0,8.0,0.0,56320.0,84614.0,792.0,23900.0,34091.0,0.0,2023.0,2022.0,0.0,1.0,3.0,9181.13,1384.87,93.12,696.52,134.86,996.39,3345.05,2374.7,3766.21,1084.06,112.19,4357.47,7047.62,15341.9,667.41,770.18,6761.6,5363.11,3,2,2,3,3,1,3,0,2,2,1
46.0,65.0,6.0,0.0,54124.0,0.0,727.0,0.0,37369.0,0.0,0.0,2023.0,0.0,1.0,2.0,3776.03,1270.08,0.0,352.65,28.08,544.4,6084.64,2924.89,2665.43,403.33,41.59,343.01,2476.57,10848.93,224.06,651.24,97055.98,1047.78,0,2,2,1,1,2,1,2,1,1,2
76.0,63.0,12.0,1.0,41790.0,24676.0,719.0,28700.0,35985.0,0.0,2023.0,2020.0,0.0,0.0,5.0,5422.55,1204.62,125.95,527.34,368.51,1079.1,2095.95,2789.84,2993.97,1736.37,403.58,1304.58,5984.06,7843.25,0.0,2231.22,4777.68,2075.77,2,3,1,1,2,1,3,1,1,3,1
21.0,67.0,11.0,1.0,32345.0,61066.0,730.0,0.0,33376.0,0.0,0.0,2024.0,0.0,1.0,3.0,3692.1,1470.84,119.81,262.98,71.5,261.05,1033.17,1508.87,3976.85,743.04,20.76,668.27,2659.84,8686.2,537.41,907.72,4324.56,2867.84,2,1,0,0,0,0,1,1,0,1,1
54.0,69.0,9.0,1.0,45852.0,114746.0,615.0,8800.0,2292.0,0.0,2021.0,2020.0,0.0,1.0,2.0,2331.9,228.83,221.99,195.45,147.02,734.77,2095.33,944.52,3072.71,633.18,0.0,17429.39,1316.4,7415.51,278.44,78.84,5440.0,1525.68,0,1,2,1,1,0,2,1,1,0,2
