current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,num_credit_cards,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services
63,67,11,0,40194.0,107765.0,738,6,17100.0,81079.0,0.0,2023.0,2024.0,0.0,0,5797.75,2201.2400000000002,224.59,49.57,0.0,233.1,0.0,252.85,2705.91,515.4,0.0,40612.66,2483.75,9107.17,2227.61,386.90999999999997,0.0,1365.1299999999999
57,67,2,0,54963.0,105623.0,675,4,34200.0,0.0,57.0,2023.0,0.0,2020.0,1,3582.65,1199.05,0.0,258.34,339.86,1794.2,0.0,2013.45,3039.35,2750.71,240.75,40148.37,8435.11,15399.95,996.66,946.21,5710.34,6773.1900000000005
18,67,11,1,28006.0,19518.0,703,2,9400.0,11364.0,0.0,2023.0,2024.0,0.0,0,,,,,,,,,,,,,,,,,,
19,62,10,0,48308.0,106571.0,703,4,11700.0,69967.0,0.0,2020.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
20,73,8,0,54424.0,92199.0,687,1,0.0,23088.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
20,62,10,1,36283.0,60989.0,716,1,0.0,8876.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
31,67,4,1,38788.0,77448.0,716,1,0.0,15962.0,0.0,0.0,2020.0,0.0,1,2072.94,926.78,76.13,62.04,422.55,0.0,936.0699999999999,1055.99,5116.45,364.08,106.73,349.91,134.06,2904.79,43.03,0.0,3657.85,1321.23
51,62,11,1,80526.0,117380.0,632,1,21000.0,0.0,0.0,2024.0,0.0,0.0,1,2476.22,5088.81,0.0,731.21,238.78,594.44,1057.06,1952.96,14023.41,356.51,0.0,11288.25,17814.31,6179.12,3858.73,933.6300000000001,68201.66,5642.21
59,66,5,1,34350.0,61639.0,705,3,0.0,45243.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
21,67,11,1,39485.0,144101.0,685,1,0.0,12035.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
37,68,4,1,44550.0,117302.0,761,3,10900.0,32067.0,0.0,2021.0,2024.0,0.0,1,5089.53,1089.65,29.72,251.44,0.0,825.5699999999999,251.54,275.8,7995.3099999999995,497.29,0.0,1727.79,247.87,18213.58,290.64,1159.72,3514.11,1853.6000000000001
66,60,2,1,54654.0,27241.0,618,1,9200.0,0.0,0.0,2020.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,
52,69,2,0,45462.0,68494.0,657,5,25700.0,72066.0,0.0,2020.0,2024.0,0.0,0,3379.36,1631.86,0.0,575.6400000000001,153.06,732.57,0.0,204.99,3250.03,3509.05,48.91,4023.67,287.63,5153.54,269.03,0.0,3262.46,4049.69
41,65,1,0,28733.0,0.0,702,3,8500.0,29830.0,0.0,2020.0,2023.0,0.0,1,1529.93,602.33,215.82,48.61,498.76000000000005,232.72,0.0,726.88,1760.97,312.45,4.54,341.78000000000003,76.13,3388.5,32.35,76.13000000000002,4726.2,3404.7400000000002
40,64,12,0,34344.0,48931.0,548,1,0.0,4851.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
27,66,8,0,32061.0,58904.0,676,1,0.0,21470.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
35,66,6,0,32855.0,94228.0,693,2,0.0,35617.0,0.0,0.0,2022.0,0.0,1,1072.25,1655.01,0.0,47.34,0.0,310.14,1621.56,1028.1,3571.27,228.92000000000002,0.0,350.58,1018.97,4902.12,159.69,90.08000000000001,5772.45,409.37
25,69,1,0,48017.0,95549.0,711,1,12800.0,0.0,0.0,2020.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
54,70,9,0,196784.0,437533.0,729,3,43900.0,96907.0,76.0,2015.0,2014.0,2020.0,1,,,,,,,,,,,,,,,,,,
33,67,4,0,96744.0,128122.0,838,5,24700.0,160583.0,58.0,2023.0,2024.0,2024.0,1,,,,,,,,,,,,,,,,,,
41,53,8,0,553.0,740.0,719,3,200.0,632.0,0.0,2023.0,2021.0,0.0,1,171.36,211.4,0.0,6.13,0.0,0.0,0.0,23.21,520.47,224.09,0.0,0.0,0.0,1065.42,469.33,430.16999999999996,2228.15,561.36
24,69,7,1,28703.0,94364.0,560,1,0.0,5836.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
90,71,10,0,31805.0,614.0,755,6,19700.0,52397.0,0.0,2020.0,2023.0,0.0,0,2824.32,297.07,109.08,399.8,2.8000000000000003,438.77,1034.08,2826.82,5088.03,1539.3799999999999,4.43,1023.06,27779.62,13573.74,1101.79,255.07000000000002,9308.62,5194.97
81,57,1,0,29928.0,2028.0,713,4,10600.0,11792.0,0.0,2023.0,2024.0,0.0,1,3717.96,935.38,321.01,514.91,35.66,0.0,1420.36,414.33,21378.08,809.23,35.66,1891.14,1969.08,10483.28,380.64,394.37,6597.54,400.4
29,66,1,0,54122.0,166903.0,796,4,28900.0,52594.0,0.0,2024.0,2023.0,0.0,1,3545.92,687.86,0.0,798.78,401.78,298.77,2835.29,4041.84,12580.82,5065.06,397.65,259.90999999999997,3010.13,27759.92,1386.15,272.41999999999996,3763.77,6928.95
21,67,11,0,64630.0,92847.0,751,2,0.0,47523.0,82.0,0.0,2021.0,2024.0,1,,,,,,,,,,,,,,,,,,
47,64,12,0,35876.0,50190.0,635,3,17100.0,16274.0,0.0,2021.0,2021.0,0.0,1,4433.49,3144.92,185.32999999999998,277.12,0.0,166.82,760.34,847.64,4363.46,681.49,0.0,175.62,1149.51,5425.45,271.48,595.74,39409.69,2470.0499999999997
49,69,10,0,48688.0,81995.0,679,1,17100.0,0.0,0.0,2023.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
66,67,4,1,65573.0,143069.0,739,4,16100.0,85757.0,0.0,2024.0,2024.0,0.0,1,2424.38,1280.3600000000001,0.0,274.42,2795.09,493.57,0.0,3436.8,3338.25,2013.9099999999999,2433.9,335.76,4988.11,6683.93,4.86,3058.88,3142.65,2316.4700000000003
19,62,10,1,33426.0,51699.0,664,4,16300.0,24795.0,0.0,2021.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
84,70,5,1,17016.0,691.0,714,4,7200.0,0.0,108.0,2021.0,0.0,2023.0,0,1766.12,790.77,82.47,0.0,0.0,0.0,319.28,1490.99,2523.4700000000003,2046.33,0.0,263.30999999999995,331.32,9167.05,726.47,86.0,8619.1,1527.38
53,68,5,1,61646.0,0.0,693,3,13800.0,59494.0,0.0,2020.0,2023.0,0.0,0,6274.77,1555.23,611.79,2177.13,350.09,702.8299999999999,5520.66,2042.03,6778.02,508.32,0.0,1683.72,2438.37,21000.84,78.22,1684.49,5123.73,5012.14
50,66,1,1,81122.0,112394.0,682,5,39200.0,59764.0,72.0,2023.0,2024.0,2020.0,0,8364.11,1831.32,647.5,714.02,0.0,5203.09,7591.84,1488.72,4657.67,496.09999999999997,48.01,22170.31,5226.5,14686.59,2749.87,3811.5299999999997,5618.51,1849.28
66,72,3,1,36589.0,86573.0,676,3,3600.0,28654.0,0.0,2021.0,2023.0,0.0,0,3870.44,630.45,143.73,386.88,102.67,1449.5500000000002,2081.88,637.21,2341.01,293.28,71.21000000000001,247.18,1370.79,9008.91,1855.05,331.09,5229.49,4053.92
44,71,10,1,44963.0,90682.0,705,4,29100.0,23421.0,0.0,2024.0,2013.0,0.0,1,2757.67,3484.7,249.43,71.66,327.24999999999994,630.98,950.4100000000001,212.36,2565.43,308.62,209.24,710.64,2537.32,5737.49,142.49,704.51,4550.7,885.34
61,68,1,1,53762.0,37361.0,689,8,46000.0,117472.0,0.0,2024.0,2022.0,0.0,1,3900.71,994.56,24.56,32.94,381.46,1051.07,1195.6599999999999,1188.28,1802.15,199.93,218.41,494.36,1751.8,6486.9,1203.31,1373.6499999999999,10290.0,6517.77
62,60,6,0,26975.0,17212.0,673,2,0.0,1955.0,8.0,0.0,2020.0,2023.0,0,,,,,,,,,,,,,,,,,,
18,58,2,0,33844.0,42109.0,684,2,0.0,28808.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
58,66,7,0,55569.0,76181.0,698,6,36300.0,23880.0,60.0,2020.0,2024.0,2021.0,1,5020.12,10.92,0.0,656.55,2741.77,1195.29,1958.63,2596.89,7436.07,183.26,2801.64,288.76,32834.98,8986.51,0.0,2854.09,5287.19,6466.47
22,71,6,1,50525.0,118160.0,701,2,0.0,22700.0,60.0,0.0,2022.0,2020.0,0,,,,,,,,,,,,,,,,,,
19,68,5,1,50602.0,66762.0,722,2,0.0,24776.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
38,67,9,1,50957.0,73187.0,653,2,7500.0,4230.0,0.0,2013.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
33,65,8,0,36755.0,96292.0,810,2,17000.0,0.0,0.0,2024.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
68,64,3,1,11566.0,9102.0,536,4,4900.0,26431.0,0.0,2020.0,2024.0,0.0,1,1886.87,720.0500000000001,91.3,99.55,0.0,427.65,0.0,0.0,6693.47,118.59,0.0,236.76999999999998,9290.79,4712.75,84.24000000000001,380.37,27216.58,3121.92
28,67,10,0,80060.0,0.0,689,2,16400.0,62317.0,0.0,2020.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
48,62,9,0,32522.0,50155.0,639,1,0.0,5579.0,0.0,0.0,2022.0,0.0,1,3863.92,428.6,0.0,45.17,17.21,739.8,721.9,1168.32,3511.28,580.92,18.36,1582.81,1965.18,7063.97,3981.9,169.03,5742.01,891.24
22,67,10,0,45846.0,103277.0,766,1,0.0,0.0,95.0,0.0,0.0,2024.0,1,,,,,,,,,,,,,,,,,,
21,61,9,0,97127.0,210206.0,660,2,36300.0,0.0,0.0,2022.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
30,60,6,1,45649.0,150985.0,693,1,0.0,16317.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
27,66,7,1,33778.0,10058.0,757,1,0.0,0.0,95.0,0.0,0.0,2021.0,1,,,,,,,,,,,,,,,,,,
44,66,6,1,36715.0,74022.0,547,4,29700.0,10124.0,0.0,2020.0,2021.0,0.0,1,10718.92,2759.77,0.0,286.35,0.0,164.36,553.09,1227.48,5677.01,1508.99,0.0,151.31,1765.19,15269.83,1056.71,118.87999999999997,4533.96,1270.49
26,67,2,1,53554.0,119852.0,689,2,16400.0,27268.0,0.0,2020.0,2024.0,0.0,1,3282.76,2896.02,0.0,248.13,0.0,1330.6799999999998,972.93,3383.9,5549.88,1412.52,0.0,1506.26,9812.02,19237.12,1291.06,635.9,5819.77,4395.35
59,63,12,0,53878.0,78143.0,779,4,29700.0,22527.0,0.0,2020.0,2014.0,0.0,0,5132.28,2852.51,0.0,175.11,1570.8,0.0,2084.16,4014.83,2014.32,46.79,1333.12,1595.33,1819.64,8329.72,53.0,643.99,3142.05,3019.52
66,67,11,0,36481.0,81550.0,850,6,19900.0,64208.0,0.0,2016.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
43,65,3,0,35938.0,47204.0,670,3,0.0,12296.0,49.0,0.0,2024.0,2019.0,1,7257.63,807.38,0.0,189.89,279.4,490.16,0.0,1339.77,11585.460000000001,503.08000000000004,197.09,1356.19,19161.15,24378.71,365.94,132.05,5314.19,2041.17
32,71,11,0,49800.0,137460.0,694,2,14100.0,25935.0,0.0,2021.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
61,61,12,1,28210.0,22961.0,655,2,0.0,44511.0,0.0,0.0,2024.0,0.0,1,3484.79,1163.15,177.2,65.69999999999999,104.66,1633.43,5960.57,313.74,5376.97,395.85,21.79,823.48,1062.0,13277.26,315.44,1496.65,39590.66,4164.33
59,66,5,1,55571.0,93460.0,636,3,9200.0,21166.0,61.0,2021.0,2018.0,2020.0,0,6996.98,1128.52,482.02,759.79,454.40000000000003,297.46,2366.1800000000003,3785.12,14164.93,484.37,0.0,5404.92,4878.66,27413.35,549.54,1370.6499999999999,9540.86,2759.83
50,69,2,1,46077.0,135862.0,639,3,9000.0,17403.0,0.0,2023.0,2024.0,0.0,1,4227.06,828.48,145.91,485.77,0.0,0.0,0.0,726.1,4227.7,435.53000000000003,0.0,429.24,1257.01,5926.46,1759.27,498.96000000000004,3248.7,1730.0
37,69,4,1,30865.0,55079.0,594,1,0.0,1543.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
24,65,3,0,52036.0,26232.0,703,3,0.0,97475.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
39,71,7,0,44958.0,91549.0,787,1,0.0,23395.0,0.0,0.0,2015.0,0.0,1,,,,,,,,,,,,,,,,,,
61,67,3,1,35196.0,51751.0,684,4,22900.0,15721.0,0.0,2023.0,2020.0,0.0,1,1497.59,2210.58,176.48,65.02000000000001,0.0,1209.79,194.94,669.82,1467.1200000000001,774.68,0.0,13096.25,23811.53,3504.61,697.96,479.98,6052.79,3575.21
50,64,4,1,45560.0,79660.0,644,3,11700.0,43496.0,0.0,2023.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
76,68,2,1,21547.0,16040.0,785,5,26500.0,14114.0,61.0,2023.0,2023.0,2021.0,0,3568.38,1086.46,39.55,150.45,0.0,466.85,1092.04,732.25,1155.68,1033.69,0.0,635.98,1759.48,4494.96,104.32000000000001,833.95,9196.63,3180.77
25,67,12,1,40457.0,68826.0,739,1,0.0,15358.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
58,65,6,1,35274.0,35234.0,708,3,0.0,30098.0,86.0,0.0,2020.0,2020.0,0,,,,,,,,,,,,,,,,,,
64,66,2,1,37898.0,36994.0,716,5,31600.0,44070.0,0.0,2023.0,2022.0,0.0,1,2945.42,1904.15,0.0,556.86,0.0,149.03,0.0,484.06,4448.22,106.16,0.0,37691.3,5302.17,6457.38,175.41,0.0,2173.93,2340.93
50,65,12,0,48428.0,72566.0,654,1,0.0,0.0,58.0,0.0,0.0,2008.0,1,,,,,,,,,,,,,,,,,,
41,69,8,0,56320.0,84614.0,792,3,23900.0,34091.0,0.0,2023.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
46,65,6,0,54124.0,0.0,727,2,0.0,37369.0,0.0,0.0,2023.0,0.0,1,3776.03,1270.08,0.0,352.65,28.08,544.4,6084.639999999999,2924.89,2665.43,403.33,41.59,343.01,2476.57,10848.93,224.06,651.24,97055.98,1047.78
76,63,12,1,41790.0,24676.0,719,5,28700.0,35985.0,0.0,2023.0,2020.0,0.0,0,5422.55,1204.6200000000001,125.95,527.34,368.51,1079.1,2095.95,2789.84,2993.97,1736.37,403.58,1304.58,5984.06,7843.25,0.0,2231.22,4777.68,2075.77
21,67,11,1,32345.0,61066.0,730,3,0.0,33376.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
54,69,9,1,45852.0,114746.0,615,2,8800.0,2292.0,0.0,2021.0,2020.0,0.0,1,2331.9,228.82999999999998,221.99,195.45000000000002,147.02,734.77,2095.33,944.5200000000001,3072.71,633.18,0.0,17429.39,1316.4,7415.51,278.44,78.84,5440.0,1525.68
61,65,11,1,51528.0,58509.0,745,6,22700.0,69898.0,53.0,2021.0,2022.0,2011.0,0,3091.45,800.5,224.34,28.08,44.04,0.0,289.31,1702.78,6013.83,1510.1,35.33,683.05,2065.04,11546.43,609.9,8.96,4414.49,4726.98
26,69,3,1,38363.0,63974.0,838,3,11200.0,31072.0,38.0,2023.0,2020.0,2020.0,1,,,,,,,,,,,,,,,,,,
48,62,1,0,40017.0,75377.0,648,1,0.0,6326.0,0.0,0.0,2020.0,0.0,0,4804.75,646.66,0.0,157.01000000000002,12.02,381.4,193.88,415.15999999999997,7621.09,324.76,36.86,333.8,1314.87,17737.93,0.0,391.16,4687.07,4214.85
43,70,5,0,35264.0,70328.0,770,2,0.0,25977.0,84.0,0.0,2024.0,2016.0,1,3221.67,1095.72,65.87,140.99,141.52,432.83,0.0,47.52,4259.96,1399.62,10.13,701.74,962.62,14446.07,1204.25,154.77,7054.54,1921.42
62,65,6,0,32819.0,25393.0,826,5,14500.0,39170.0,0.0,2022.0,2024.0,0.0,0,2165.06,623.24,198.85999999999999,352.71999999999997,576.92,518.79,0.0,758.96,3018.74,203.74,309.27,4372.35,505.17,6301.01,529.27,1161.64,3125.17,1633.18
36,67,12,0,51500.0,102286.0,672,3,11200.0,56717.0,0.0,2023.0,2022.0,0.0,0,3519.01,518.5,263.15,742.14,614.0699999999999,1056.6399999999999,370.75,2743.38,5285.69,1069.59,0.0,34554.02,0.0,7760.58,4229.32,410.53,2039.83,3897.78
61,66,8,0,37342.0,48611.0,779,5,15100.0,43193.0,0.0,2020.0,2024.0,0.0,0,770.64,753.98,102.14,292.94,0.0,0.0,2781.11,2525.03,2594.14,991.66,0.0,1511.36,1600.74,8840.76,565.81,441.39,3139.45,2318.16
57,54,12,0,12044.0,10323.0,576,3,0.0,37148.0,33.0,0.0,2020.0,2020.0,1,1352.97,999.25,39.49,418.02,149.64,399.07000000000005,0.0,1502.3,4610.47,2301.47,0.0,2397.65,17410.39,12848.94,1047.84,1033.21,1578.19,3399.9700000000003
56,65,12,0,57576.0,161107.0,589,2,0.0,41336.0,0.0,0.0,2023.0,0.0,1,10251.65,780.27,116.28999999999999,1205.47,373.91,842.1099999999999,9392.87,2462.9,2500.63,588.71,15.92,2169.16,15227.51,10742.4,50.53,2683.7400000000002,2758.84,4358.37
65,60,11,0,103294.0,39076.0,831,3,13400.0,39586.0,0.0,2022.0,2024.0,0.0,1,8326.39,559.23,150.88,278.43999999999994,43.980000000000004,256.09,913.71,2808.17,11766.68,2558.5,15.31,535.88,13864.06,21727.13,398.88,253.75999999999996,9049.92,3599.09
56,63,11,0,29413.0,46043.0,703,2,5500.0,1470.0,0.0,2023.0,2021.0,0.0,1,2638.29,877.25,0.0,23.49,0.0,443.72999999999996,455.93,2150.06,3085.32,1331.92,0.0,386.8,4085.18,14378.42,1145.28,0.0,1540.0,2077.97
31,60,9,0,50666.0,102318.0,617,3,31600.0,27377.0,0.0,2024.0,2022.0,0.0,1,10397.51,565.61,0.0,620.79,0.0,8426.349999999999,1282.33,3289.79,1508.19,622.7,0.0,1272.85,31107.82,10940.17,192.22,1711.6,12548.35,2949.9
34,67,10,0,33934.0,42945.0,622,3,22000.0,1696.0,0.0,2020.0,2024.0,0.0,1,1191.57,1006.86,193.18,153.72,242.08,404.87,618.86,763.35,871.31,73.62,392.36,1507.04,332.12,3034.89,420.67999999999995,1303.5500000000002,23061.12,931.07
44,65,3,0,38568.0,66300.0,756,4,11300.0,30429.0,0.0,2020.0,2022.0,0.0,1,4414.38,284.14,0.0,282.33,0.0,0.0,1280.02,121.52,1642.57,560.43,0.0,27386.92,1946.5,6950.95,260.68,0.0,44898.9,4883.25
36,66,1,1,64262.0,75415.0,775,4,28300.0,55075.0,0.0,2020.0,2023.0,0.0,1,1393.67,2247.5299999999997,0.0,497.78999999999996,275.22,1949.2199999999998,4832.12,725.62,4788.89,2003.66,1.54,810.1999999999999,2548.7,11283.67,5472.67,1099.57,4279.4,2629.7400000000002
27,66,6,0,74198.0,16084.0,838,3,0.0,33150.0,112.0,0.0,2023.0,2022.0,0,,,,,,,,,,,,,,,,,,
57,64,12,0,76274.0,102611.0,698,2,5400.0,17117.0,0.0,2024.0,2021.0,0.0,1,6046.7,476.75,177.88,1616.0,389.96,1892.56,3425.8,2919.2200000000003,3246.5,376.46,229.98,300.07,507.08,9064.22,406.96,4460.68,2976.81,4447.26
40,65,12,0,30997.0,81716.0,722,2,7400.0,9433.0,0.0,2020.0,2020.0,0.0,0,3021.37,1137.84,12.56,388.19,0.0,166.89,1093.63,671.49,1471.81,537.75,0.0,591.74,1500.69,4478.52,269.52,1309.1,2197.7200000000003,2513.77
49,65,11,0,34982.0,134631.0,765,3,18000.0,15194.0,0.0,2023.0,2016.0,0.0,1,2895.82,366.21000000000004,46.07,197.03,9.68,1309.67,4337.5,361.05,3459.33,1595.69,22.18,855.71,310.93,8111.75,229.44,191.98,2953.07,3598.77
31,75,9,0,51501.0,140481.0,729,3,0.0,57659.0,68.0,0.0,2022.0,2010.0,1,4357.19,1128.77,0.0,1364.69,64.31,2496.6800000000003,2564.18,585.58,5708.05,626.92,82.82000000000001,1681.3,3337.96,9847.96,90.1,378.96000000000004,8204.55,1621.42
59,66,10,0,42825.0,105122.0,850,5,25800.0,66264.0,0.0,2024.0,2024.0,0.0,0,,,,,,,,,,,,,,,,,,
32,66,5,0,53890.0,252106.0,656,4,30500.0,51429.0,0.0,2024.0,2022.0,0.0,0,2215.1,217.4,0.0,94.82,0.0,149.34,2924.62,900.69,4308.47,600.88,0.0,637.4,3641.2,7300.03,203.99,0.0,5806.34,5571.51
54,62,5,1,47814.0,92020.0,720,2,9600.0,4546.0,0.0,2022.0,2016.0,0.0,1,,,,,,,,,,,,,,,,,,
18,70,2,1,47543.0,124177.0,667,1,12600.0,0.0,0.0,2021.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
34,62,10,1,41442.0,78833.0,712,3,7400.0,21049.0,0.0,2021.0,2023.0,0.0,0,1488.65,258.17,0.0,395.2900000000001,2179.01,2063.77,294.12,1523.6000000000001,535.15,79.3,1932.21,571.83,347.26,3179.27,47.15,852.7099999999999,7010.14,52.04
72,66,2,1,22918.0,11371.0,750,5,0.0,84815.0,0.0,0.0,2022.0,0.0,1,4166.24,1672.87,0.0,325.92,278.59000000000003,296.4,629.6,388.27,4969.39,394.05,0.0,577.6999999999999,3311.6,3207.4,0.0,1046.36,4824.08,1384.54
59,67,10,1,41379.0,95988.0,681,2,5500.0,26222.0,0.0,2020.0,2022.0,0.0,1,5716.99,714.62,377.78,340.72,173.17,948.71,0.0,2930.41,14892.32,2414.29,0.0,826.37,1065.91,35043.61,958.9,1218.2399999999998,8839.27,3057.45
39,68,10,1,32343.0,59006.0,732,3,0.0,27764.0,73.0,0.0,2022.0,2011.0,1,2499.33,1357.32,112.21,83.31,0.0,206.1,336.06,415.89,3989.49,656.8,0.0,0.0,1234.08,7034.39,237.06,0.0,7979.7,2132.48
50,71,3,1,34456.0,54634.0,752,4,10000.0,40629.0,0.0,2020.0,2023.0,0.0,1,28002.57,1037.54,467.49999999999994,9.13,0.0,586.33,633.3,1420.71,4696.15,821.91,0.0,58896.89,2235.56,32267.2,340.01,989.9699999999999,5950.45,5259.51
22,65,4,1,41214.0,130538.0,763,1,3500.0,0.0,0.0,2023.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
61,73,7,1,59815.0,73325.0,573,2,0.0,44576.0,0.0,0.0,2024.0,0.0,1,8083.79,1176.09,0.0,992.51,0.0,622.67,17008.27,1381.6100000000001,14214.13,207.03,0.0,1981.0700000000002,1074.95,35649.52,53.24,260.18,2981.67,877.13
25,70,12,0,28862.0,20944.0,751,2,8500.0,13022.0,0.0,2020.0,2021.0,0.0,0,,,,,,,,,,,,,,,,,,
49,65,7,0,94733.0,0.0,707,5,26900.0,62340.0,51.0,2023.0,2023.0,2022.0,1,7791.59,1382.12,0.0,726.65,2297.46,640.22,3160.48,546.82,10391.59,5379.5199999999995,2625.35,1513.01,10377.51,28516.01,10771.42,3308.58,6873.46,3315.34
45,70,5,0,25723.0,34007.0,746,3,5300.0,28878.0,0.0,2023.0,2023.0,0.0,1,2256.74,301.23,0.0,198.49,0.0,287.12,0.0,3307.38,6868.93,5377.81,0.0,221.74,1161.55,17792.13,1829.08,168.78,3049.4700000000003,2729.98
91,66,3,1,40141.0,805.0,850,6,20000.0,71322.0,0.0,2024.0,2021.0,0.0,0,8341.43,1738.67,0.0,107.06,426.56,291.36,202.03,2023.53,13807.63,1788.84,328.61,367.18999999999994,1100.6,33574.57,214.49,530.06,2299.07,1741.15
77,60,6,1,22104.0,20031.0,670,3,0.0,26226.0,0.0,0.0,2020.0,0.0,1,3876.4,316.74,0.0,0.0,183.39,639.55,523.96,302.49999999999994,11481.55,840.97,0.0,0.0,208.76,21336.21,0.0,190.68,33696.57,1181.43
62,62,2,0,20783.0,23623.0,699,3,11000.0,27389.0,0.0,2012.0,2023.0,0.0,1,1354.85,881.32,0.0,245.04,0.0,58.91,139.58,2468.8,4161.26,897.79,0.0,61.16,1385.2,14389.29,727.78,446.39,3310.63,922.14
71,69,1,0,40516.0,6908.0,698,5,10300.0,42082.0,102.0,2021.0,2023.0,2020.0,0,3331.64,1669.85,55.3,211.62,0.0,357.72999999999996,238.96,2817.33,5680.17,1211.07,0.0,445.46,860.5,16877.62,2336.41,468.68,3592.42,5475.64
19,67,3,1,81995.0,133788.0,685,2,28000.0,4201.0,0.0,2020.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
24,65,11,1,43875.0,128146.0,639,1,0.0,9774.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
21,60,11,0,65909.0,181261.0,673,2,14400.0,28074.0,0.0,2020.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
20,65,3,0,34907.0,64107.0,742,3,17600.0,17967.0,0.0,2021.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
34,66,11,0,29897.0,27736.0,760,6,6000.0,44116.0,0.0,2015.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
19,69,5,0,28953.0,3619.0,738,2,13800.0,0.0,0.0,2024.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,
44,66,1,1,37115.0,58438.0,685,3,12500.0,21408.0,40.0,2017.0,2024.0,2024.0,1,2883.38,1376.01,132.31,463.09000000000003,409.93999999999994,152.87,0.0,1674.58,2034.49,207.24,222.98,377.84000000000003,2268.0099999999998,5686.01,1208.3600000000001,140.96,4659.57,4603.41
53,73,9,1,30198.0,40950.0,693,6,9900.0,41491.0,96.0,2007.0,2024.0,2022.0,1,5080.65,454.4,0.0,304.77,0.0,859.74,64.2,3573.58,11574.01,3082.41,0.0,442.81,4.09,30544.02,855.96,561.54,2969.77,4986.12
81,66,7,0,42509.0,2895.0,755,5,24800.0,79132.0,0.0,2021.0,2021.0,0.0,1,11594.29,548.27,169.79,504.32,0.0,0.0,381.5,1026.51,15681.14,10892.2,0.0,6310.32,4941.47,40774.47,231.97,0.0,2807.19,3782.04
49,68,4,0,27691.0,24480.0,687,2,0.0,29651.0,0.0,0.0,2020.0,0.0,1,841.38,607.59,0.0,70.75,147.62,0.0,1797.16,616.92,2314.24,760.46,101.56,87902.48,1995.59,1579.64,74.04,184.35,2714.67,2795.3
25,70,8,0,83104.0,222502.0,714,5,38200.0,123606.0,0.0,2023.0,2024.0,0.0,0,5903.43,1603.67,38.97,1405.13,280.83,1827.3899999999999,29659.84,1817.44,9088.72,1813.82,61.45,359.9,25554.27,17130.56,5758.83,1756.24,3034.12,4095.14
23,63,11,0,47589.0,114020.0,763,4,14500.0,30226.0,0.0,2021.0,2024.0,0.0,0,,,,,,,,,,,,,,,,,,
44,69,5,0,54981.0,121701.0,737,1,21400.0,0.0,0.0,2022.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
